Date-Time,Temperature (F),Pressao (Millibars),Umidade (Percent relative humidity),Vento (Knots),Ozone (Parts per million)
2019-05-25 _ 21:00,62.262857142857136,935.3722222222223,70.4,78.30166666666668,0.02972727272727272
2019-05-25 _ 22:00,61.39428571428572,935.3833333333334,70.98400000000001,78.57666666666668,0.02822222222222222
2019-05-25 _ 23:00,60.74285714285714,935.25,73.804,85.99833333333336,0.02786153846153844
2019-05-26 _ 00:00,59.665714285714294,935.3111111111112,75.07600000000001,87.68833333333336,0.028923076923076916
2019-05-26 _ 01:00,59.13714285714286,935.0833333333334,77.32400000000001,83.24499999999998,0.02758620689655172
2019-05-26 _ 02:00,58.59714285714286,935.0333333333333,80.94,87.52166666666668,0.02512903225806452
2019-05-26 _ 03:00,58.1,934.988888888889,82.556,86.60333333333337,0.023649122807017545
2019-05-26 _ 04:00,57.56857142857143,935.1999999999999,82.648,87.56666666666665,0.021966101694915256
2019-05-26 _ 05:00,57.128571428571426,935.677777777778,83.292,79.83,0.020571428571428577
2019-05-26 _ 06:00,58.36571428571429,935.8055555555555,81.13600000000001,79.215,0.022723076923076922
2019-05-26 _ 07:00,60.348571428571425,936.0944444444444,78.38,82.695,0.0274090909090909
2019-05-26 _ 08:00,62.53428571428571,936.3833333333332,74.74,82.40666666666665,0.03286363636363636
2019-05-26 _ 09:00,64.37714285714286,936.3555555555556,70.496,87.46333333333337,0.03736363636363635
2019-05-26 _ 10:00,65.87142857142857,936.3555555555556,67.216,85.70833333333331,0.04045454545454544
2019-05-26 _ 11:00,67.14571428571428,936.1277777777777,64.692,85.79166666666667,0.04225757575757576
2019-05-26 _ 12:00,67.99142857142857,935.7555555555555,63.263999999999996,78.26833333333333,0.0434090909090909
2019-05-26 _ 13:00,68.39714285714285,935.5444444444444,63.715999999999994,85.095,0.0440153846153846
2019-05-26 _ 14:00,68.75714285714285,935.1444444444446,59.396,84.20333333333332,0.044181818181818176
2019-05-26 _ 15:00,68.24000000000001,935.0055555555557,59.004,97.40172413793104,0.04362121212121212
2019-05-26 _ 16:00,67.03428571428572,934.7166666666667,61.38,100.18833333333335,0.04313636363636363
2019-05-26 _ 17:00,66.49714285714285,934.627777777778,62.488,101.63000000000005,0.0420151515151515
2019-05-26 _ 18:00,64.93714285714286,934.8277777777779,63.62799999999999,99.85166666666672,0.039318181818181815
2019-05-26 _ 19:00,62.37714285714285,934.75,68.672,87.78166666666665,0.034166666666666665
2019-05-26 _ 20:00,60.72285714285715,935.0666666666667,72.32400000000001,79.75999999999999,0.03077272727272726
2019-05-26 _ 21:00,59.348571428571425,935.4666666666667,73.744,88.21499999999999,0.028136363636363636
2019-05-26 _ 22:00,58.262857142857136,935.2777777777779,75.36399999999999,87.96499999999999,0.025587301587301593
2019-05-26 _ 23:00,57.488571428571426,935.1500000000001,76.59599999999999,82.95166666666667,0.024215384615384614
2019-05-27 _ 00:00,56.52571428571429,935.0388888888889,77.02799999999999,83.78000000000002,0.02674545454545455
2019-05-27 _ 01:00,55.919999999999995,934.8333333333334,77.348,76.66666666666667,0.023819672131147544
2019-05-27 _ 02:00,55.1,934.8944444444446,78.46,87.58666666666666,0.022890624999999998
2019-05-27 _ 03:00,54.620000000000005,934.8111111111112,79.4,68.56833333333334,0.022500000000000006
2019-05-27 _ 04:00,54.34,935.0944444444444,79.5,69.97333333333333,0.022406779661016955
2019-05-27 _ 05:00,54.488571428571426,935.2555555555557,79.92083333333333,65.38499999999999,0.022437500000000006
2019-05-27 _ 06:00,56.10285714285714,935.4888888888888,76.108,71.99833333333332,0.024060606060606057
2019-05-27 _ 07:00,58.2,935.5444444444446,70.28260869565216,66.955,0.029424242424242422
2019-05-27 _ 08:00,60.28000000000001,935.4333333333335,67.74782608695652,74.01724137931035,0.034212121212121215
2019-05-27 _ 09:00,62.248571428571424,935.3722222222223,66.24,70.04166666666667,0.03724242424242422
2019-05-27 _ 10:00,64.0657142857143,935.0666666666667,62.584,83.07166666666669,0.03954545454545454
2019-05-27 _ 11:00,65.89428571428572,934.5944444444444,61.07599999999999,90.23833333333333,0.040999999999999995
2019-05-27 _ 12:00,67.37142857142857,933.9722222222224,60.172,90.48333333333335,0.041651515151515155
2019-05-27 _ 13:00,68.66,933.7277777777779,59.74799999999999,97.38499999999999,0.042242424242424234
2019-05-27 _ 14:00,68.72857142857143,933.2888888888889,59.912,96.08833333333335,0.04224242424242424
2019-05-27 _ 15:00,68.36285714285715,933.0444444444444,60.864,93.24166666666663,0.04251515151515151
2019-05-27 _ 16:00,68.4,932.816666666667,60.983999999999995,87.39333333333335,0.04256060606060605
2019-05-27 _ 17:00,67.43714285714286,932.6166666666666,62.88,81.68666666666667,0.04151515151515151
2019-05-27 _ 18:00,65.94,932.5111111111112,66.18,87.18333333333332,0.039242424242424245
2019-05-27 _ 19:00,64.14857142857143,932.4777777777776,70.212,90.13333333333331,0.03489393939393939
2019-05-27 _ 20:00,62.44285714285714,932.688888888889,73.072,85.66666666666667,0.030560606060606045
2019-05-27 _ 21:00,60.919999999999995,932.7666666666669,75.976,80.94833333333334,0.027696969696969685
2019-05-27 _ 22:00,59.74,932.8499999999999,78.556,88.52666666666667,0.025907692307692298
2019-05-27 _ 23:00,58.73428571428571,932.6388888888889,80.13600000000001,79.35666666666667,0.025830769230769213
2019-05-28 _ 00:00,58.145714285714284,932.6166666666668,82.02,93.31999999999996,0.02516363636363636
2019-05-28 _ 01:00,57.71714285714286,932.2777777777778,83.11599999999999,87.74999999999997,0.023238095238095235
2019-05-28 _ 02:00,57.47142857142857,932.3000000000001,82.11200000000001,101.69666666666663,0.022046874999999994
2019-05-28 _ 03:00,56.89142857142857,932.4055555555556,80.464,98.81833333333333,0.022350000000000005
2019-05-28 _ 04:00,56.54857142857143,932.5277777777778,81.508,101.935,0.0219375
2019-05-28 _ 05:00,56.89428571428572,932.6333333333334,80.63600000000001,104.74,0.02115625
2019-05-28 _ 06:00,57.91428571428571,932.9888888888888,78.288,100.52833333333332,0.02209090909090908
2019-05-28 _ 07:00,59.94285714285714,933.2055555555554,75.78399999999999,104.405,0.0266
2019-05-28 _ 08:00,62.62,933.1166666666668,72.38,100.80333333333334,0.031696969696969696
2019-05-28 _ 09:00,64.67428571428572,933.177777777778,69.812,108.02333333333331,0.03607692307692308
2019-05-28 _ 10:00,66.42857142857143,933.2111111111111,66.788,107.31034482758622,0.038061538461538466
2019-05-28 _ 11:00,68.0542857142857,932.8333333333334,62.92,101.96551724137932,0.03943749999999998
2019-05-28 _ 12:00,69.42571428571429,932.6555555555557,58.343999999999994,104.915,0.040171875
2019-05-28 _ 13:00,70.56857142857143,932.5222222222224,57.04,108.41333333333336,0.040555555555555546
2019-05-28 _ 14:00,71.17714285714285,932.1500000000001,57.172,114.00166666666665,0.04200000000000001
2019-05-28 _ 15:00,71.66857142857143,931.5333333333334,55.66,108.27,0.04268181818181817
2019-05-28 _ 16:00,71.86285714285714,931.4166666666669,54.611999999999995,114.03333333333332,0.042307692307692296
2019-05-28 _ 17:00,70.91714285714285,931.4000000000001,56.32,107.32666666666667,0.041796875000000004
2019-05-28 _ 18:00,69.17142857142858,931.4333333333335,60.772,104.875,0.039742424242424246
2019-05-28 _ 19:00,66.75714285714285,931.5500000000001,65.556,116.75500000000001,0.03577272727272726
2019-05-28 _ 20:00,64.38285714285715,932.0388888888889,68.892,101.62499999999997,0.03283333333333333
2019-05-28 _ 21:00,62.81428571428572,932.2944444444444,72.46799999999999,110.03666666666666,0.029984848484848475
2019-05-28 _ 22:00,61.78285714285715,932.5666666666667,73.94,105.50666666666669,0.02783076923076922
2019-05-28 _ 23:00,60.47428571428573,932.6444444444447,75.73200000000001,109.06166666666667,0.02625757575757575
2019-05-29 _ 00:00,59.38,932.5444444444446,77.984,112.96166666666667,0.026339622641509446
2019-05-29 _ 01:00,58.494285714285716,932.177777777778,78.056,99.70166666666667,0.02242372881355932
2019-05-29 _ 02:00,57.848571428571425,932.0111111111112,79.712,110.58000000000001,0.02276190476190476
2019-05-29 _ 03:00,57.34571428571428,932.1722222222221,80.676,111.07666666666665,0.02111475409836066
2019-05-29 _ 04:00,56.97714285714285,932.2444444444445,81.36,109.76499999999996,0.020444444444444453
2019-05-29 _ 05:00,57.660000000000004,932.7333333333333,79.696,105.85166666666667,0.018828125000000008
2019-05-29 _ 06:00,59.36857142857143,933.0111111111112,76.004,94.67333333333336,0.020500000000000008
2019-05-29 _ 07:00,61.55428571428572,933.188888888889,70.976,88.94833333333334,0.02539393939393939
2019-05-29 _ 08:00,63.93999999999999,933.2777777777778,65.724,96.00666666666666,0.030876923076923073
2019-05-29 _ 09:00,66.19142857142856,933.2055555555556,60.488,87.72333333333331,0.034950819672131136
2019-05-29 _ 10:00,68.26285714285714,933.1277777777777,58.903999999999996,89.62666666666668,0.037317460317460305
2019-05-29 _ 11:00,70.20588235294117,931.0941176470587,56.864000000000004,95.69666666666664,0.039125
2019-05-29 _ 12:00,71.46571428571428,932.7833333333334,53.608000000000004,103.53000000000002,0.04104687499999999
2019-05-29 _ 13:00,72.23142857142857,932.3833333333334,52.504000000000005,110.89833333333334,0.04199999999999999
2019-05-29 _ 14:00,72.59714285714284,932.1166666666668,50.848,104.80166666666666,0.043492307692307684
2019-05-29 _ 15:00,72.99428571428572,931.7777777777778,49.256,115.52999999999999,0.043969696969696964
2019-05-29 _ 16:00,72.64571428571428,931.8166666666667,50.43600000000001,101.87833333333332,0.043833333333333314
2019-05-29 _ 17:00,71.71142857142857,931.7888888888889,51.26,107.84833333333336,0.04262121212121212
2019-05-29 _ 18:00,70.22,931.988888888889,54.343999999999994,104.41333333333331,0.0406153846153846
2019-05-29 _ 19:00,67.68571428571428,932.1222222222225,59.66,107.09666666666665,0.035799999999999985
2019-05-29 _ 20:00,65.28285714285714,932.8277777777779,64.548,103.46333333333335,0.031031249999999993
2019-05-29 _ 21:00,63.29714285714286,933.1222222222223,68.91199999999999,102.18333333333332,0.02879365079365079
2019-05-29 _ 22:00,61.83142857142857,933.2666666666667,72.82799999999999,93.31833333333336,0.026564516129032257
2019-05-29 _ 23:00,60.72857142857143,933.1666666666669,73.536,94.85666666666665,0.02527692307692308
2019-05-30 _ 00:00,59.90285714285714,932.9500000000002,74.77600000000001,91.57499999999997,0.026333333333333337
2019-05-30 _ 01:00,58.97142857142857,932.8833333333334,76.656,104.26833333333335,0.023983606557377038
2019-05-30 _ 02:00,58.31428571428572,932.8833333333334,76.676,95.22333333333334,0.023250000000000007
2019-05-30 _ 03:00,57.80857142857143,932.988888888889,77.632,107.79333333333332,0.022474576271186448
2019-05-30 _ 04:00,57.642857142857146,933.1555555555557,77.152,113.96666666666668,0.021322033898305098
2019-05-30 _ 05:00,57.89142857142857,933.6611111111112,76.66,114.2366666666667,0.01931147540983608
2019-05-30 _ 06:00,59.885714285714286,933.9722222222222,72.58800000000001,107.49499999999996,0.021281249999999998
2019-05-30 _ 07:00,62.24285714285714,934.2055555555556,68.816,88.15666666666668,0.026000000000000002
2019-05-30 _ 08:00,64.96285714285713,934.2055555555554,64.14,97.84333333333332,0.031949999999999985
2019-05-30 _ 09:00,67.51142857142857,934.1555555555556,58.824,87.59833333333334,0.0370967741935484
2019-05-30 _ 10:00,69.85714285714286,934.1555555555556,55.196000000000005,94.95833333333334,0.040919354838709676
2019-05-30 _ 11:00,71.50571428571428,934.25,53.20399999999999,95.13166666666666,0.04465573770491803
2019-05-30 _ 12:00,72.72571428571429,933.9777777777779,50.816,97.67166666666671,0.0466031746031746
2019-05-30 _ 13:00,73.75142857142858,933.5666666666665,49.696000000000005,96.61166666666665,0.04746031746031747
2019-05-30 _ 14:00,74.71428571428571,933.2444444444443,48.464,99.58666666666667,0.04792063492063491
2019-05-30 _ 15:00,74.69714285714286,933.1722222222221,49.46799999999999,96.36666666666666,0.048328124999999986
2019-05-30 _ 16:00,73.88285714285715,932.8666666666666,50.632000000000005,94.42833333333337,0.04759375
2019-05-30 _ 17:00,71.82571428571428,933.0055555555555,54.788000000000004,93.55666666666664,0.04604687500000001
2019-05-30 _ 18:00,69.61428571428571,933.0166666666667,60.416,91.91333333333333,0.04276562500000001
2019-05-30 _ 19:00,67.27714285714285,933.1333333333334,65.64,92.21499999999997,0.03871874999999998
2019-05-30 _ 20:00,64.84285714285714,933.4888888888888,70.896,93.16333333333337,0.034921875
2019-05-30 _ 21:00,63.12285714285715,933.8722222222223,71.968,95.93666666666668,0.03257812499999999
2019-05-30 _ 22:00,61.71142857142858,933.9888888888888,74.796,100.305,0.028984126984126973
2019-05-30 _ 23:00,60.80857142857143,933.8944444444444,75.98800000000001,108.39500000000002,0.027412698412698406
2019-05-31 _ 00:00,59.96285714285714,933.9833333333333,76.788,100.97666666666667,0.028461538461538476
2019-05-31 _ 01:00,59.322857142857146,933.9500000000002,77.09166666666667,103.56333333333333,0.024333333333333335
2019-05-31 _ 02:00,58.348571428571425,934.0666666666667,78.99583333333334,108.48166666666671,0.02305
2019-05-31 _ 03:00,57.66571428571429,934.3333333333335,80.35833333333333,101.63000000000001,0.02101724137931035
2019-05-31 _ 04:00,57.042857142857144,934.5888888888888,80.62083333333332,99.61166666666668,0.020065573770491806
2019-05-31 _ 05:00,57.04,935.0388888888889,80.2,84.96333333333334,0.01904918032786886
2019-05-31 _ 06:00,59.24285714285714,935.3444444444444,75.47083333333335,89.59666666666665,0.019709677419354844
2019-05-31 _ 07:00,62.30571428571428,935.6666666666666,67.992,104.41724137931033,0.026600000000000002
2019-05-31 _ 08:00,65.2,935.7666666666669,62.251999999999995,94.50666666666666,0.03452459016393442
2019-05-31 _ 09:00,67.41714285714285,935.9111111111112,57.808,88.57758620689657,0.03957377049180328
2019-05-31 _ 10:00,69.65714285714286,936.1111111111113,53.352,89.52666666666667,0.0440983606557377
2019-05-31 _ 11:00,71.59714285714286,936.0333333333333,49.111999999999995,93.60166666666667,0.046951612903225796
2019-05-31 _ 12:00,72.78571428571429,935.5055555555557,47.656000000000006,106.17499999999998,0.048661290322580646
2019-05-31 _ 13:00,73.08857142857143,935.4111111111112,46.263999999999996,100.68833333333329,0.04964516129032257
2019-05-31 _ 14:00,73.13714285714286,934.9277777777778,46.9,102.77166666666663,0.05070967741935486
2019-05-31 _ 15:00,73.32857142857142,934.8111111111112,46.992,96.20833333333334,0.05049999999999999
2019-05-31 _ 16:00,73.08285714285715,934.7777777777779,47.544,90.66000000000001,0.05019354838709678
2019-05-31 _ 17:00,72.33428571428571,934.7055555555556,51.087999999999994,97.25166666666664,0.04911111111111111
2019-05-31 _ 18:00,70.77428571428571,934.8055555555555,55.396,77.21166666666664,0.04580952380952382
2019-05-31 _ 19:00,67.89142857142856,935.1333333333334,61.60799999999999,69.93833333333332,0.040079365079365076
2019-05-31 _ 20:00,65.33714285714287,935.3611111111113,65.72,83.82333333333332,0.03652380952380953
2019-05-31 _ 21:00,63.46571428571429,935.377777777778,69.996,91.93,0.03376190476190476
2019-05-31 _ 22:00,62.254285714285714,935.738888888889,71.94583333333333,97.015,0.030693548387096776
2019-05-31 _ 23:00,60.834285714285706,935.7777777777779,74.8125,89.93999999999998,0.0291111111111111
2019-06-01 _ 00:00,59.62222222222223,935.5722222222224,76.70400000000001,105.36451612903224,0.028440000000000003
2019-06-01 _ 01:00,58.6888888888889,935.3500000000001,77.516,98.78387096774193,0.02439655172413793
2019-06-01 _ 02:00,58.050000000000004,935.2111111111111,78.22,93.7967741935484,0.023258064516129027
2019-06-01 _ 03:00,57.40555555555555,935.2944444444446,78.836,101.33064516129032,0.021796610169491533
2019-06-01 _ 04:00,56.78888888888889,935.3777777777777,80.604,89.68833333333332,0.020566666666666674
2019-06-01 _ 05:00,57.3138888888889,935.7055555555557,79.676,87.25333333333333,0.01977049180327869
2019-06-01 _ 06:00,59.87222222222223,935.877777777778,74.69615384615385,97.87096774193549,0.021507936507936504
2019-06-01 _ 07:00,63.07777777777778,936.0444444444444,69.01538461538462,91.32833333333333,0.027126984126984124
2019-06-01 _ 08:00,66.52222222222223,936.238888888889,63.215384615384615,94.04193548387096,0.03330158730158729
2019-06-01 _ 09:00,69.65833333333333,936.0777777777779,58.13461538461539,94.26612903225804,0.03971428571428572
2019-06-01 _ 10:00,72.20833333333333,935.8000000000001,53.91923076923077,96.46290322580646,0.04538095238095238
2019-06-01 _ 11:00,74.14444444444445,935.3833333333334,50.15384615384615,91.44838709677417,0.048714285714285724
2019-06-01 _ 12:00,75.58888888888889,934.7944444444446,47.76538461538462,104.70483870967743,0.0504920634920635
2019-06-01 _ 13:00,77.00555555555555,934.3055555555558,45.75,102.96333333333335,0.05220634920634918
2019-06-01 _ 14:00,77.75833333333334,933.7222222222222,44.83076923076923,99.41129032258063,0.053174603174603166
2019-06-01 _ 15:00,77.47777777777777,933.4833333333333,45.98846153846154,99.77419354838712,0.05315873015873015
2019-06-01 _ 16:00,76.80857142857144,939.5294117647061,47.924,105.60166666666666,0.05274603174603174
2019-06-01 _ 17:00,75.46944444444445,933.0055555555557,50.04615384615384,95.38225806451612,0.05115873015873014
2019-06-01 _ 18:00,72.65277777777777,932.988888888889,55.31153846153846,109.16451612903226,0.04669841269841269
2019-06-01 _ 19:00,69.6861111111111,932.9222222222221,59.949999999999996,95.16451612903226,0.040682539682539674
2019-06-01 _ 20:00,66.77222222222223,933.1111111111111,64.58076923076922,85.08709677419354,0.03661904761904761
2019-06-01 _ 21:00,64.94444444444444,933.3944444444446,68.71153846153847,88.68387096774192,0.03398412698412698
2019-06-01 _ 22:00,63.15555555555555,933.4666666666666,71.2,95.80000000000001,0.030799999999999994
2019-06-01 _ 23:00,61.791666666666664,933.561111111111,74.77692307692308,93.53548387096774,0.02929508196721311
2019-06-02 _ 00:00,60.75555555555555,933.311111111111,77.75769230769231,90.1516129032258,0.029692307692307688
2019-06-02 _ 01:00,59.68055555555556,933.1500000000001,79.3423076923077,85.70322580645161,0.026842105263157896
2019-06-02 _ 02:00,59.07777777777778,933.1166666666668,79.95769230769231,91.74032258064517,0.02627586206896552
2019-06-02 _ 03:00,58.19444444444444,932.9888888888888,80.78846153846153,101.92903225806452,0.024857142857142852
2019-06-02 _ 04:00,57.55555555555556,933.1055555555556,81.88461538461539,95.19516129032259,0.023214285714285722
2019-06-02 _ 05:00,58.06944444444444,933.2388888888888,80.63461538461539,81.94193548387096,0.020533333333333337
2019-06-02 _ 06:00,60.425000000000004,933.6444444444446,76.40384615384616,74.34666666666665,0.02367741935483871
2019-06-02 _ 07:00,63.125,933.8055555555558,71.50769230769231,76.76612903225806,0.029222222222222215
2019-06-02 _ 08:00,66.1222222222222,933.9777777777779,66.36153846153846,95.66166666666666,0.035142857142857135
2019-06-02 _ 09:00,68.46388888888889,934.0166666666667,61.12307692307694,101.3758064516129,0.04122222222222222
2019-06-02 _ 10:00,70.98333333333332,933.7277777777779,56.16923076923077,99.42258064516129,0.04517460317460318
2019-06-02 _ 11:00,73.48888888888888,933.588888888889,51.83846153846154,101.34999999999995,0.047650793650793666
2019-06-02 _ 12:00,75.42777777777778,933.2944444444446,47.646153846153844,98.28000000000002,0.04938095238095238
2019-06-02 _ 13:00,76.4972222222222,932.738888888889,45.68846153846154,105.89193548387097,0.05050793650793651
2019-06-02 _ 14:00,76.51388888888889,932.5666666666667,45.48076923076923,99.65000000000002,0.05125396825396824
2019-06-02 _ 15:00,76.45277777777778,932.2833333333333,45.51923076923077,103.3822580645161,0.05103174603174603
2019-06-02 _ 16:00,75.98333333333333,931.9777777777779,45.81923076923078,102.06333333333335,0.05003174603174602
2019-06-02 _ 17:00,74.88333333333334,931.9833333333333,47.94230769230769,110.38548387096775,0.04887301587301588
2019-06-02 _ 18:00,73.06944444444444,932.0888888888888,50.699999999999996,100.3693548387097,0.04504761904761905
2019-06-02 _ 19:00,69.98611111111111,932.238888888889,56.08846153846154,97.43225806451615,0.04026984126984126
2019-06-02 _ 20:00,66.63428571428571,928.8058823529412,61.43600000000001,89.65166666666667,0.035777777777777776
2019-06-02 _ 21:00,64.70571428571428,929.0117647058823,65.86,86.35999999999999,0.03312698412698413
2019-06-02 _ 22:00,63.03714285714286,929.2705882352941,68.792,77.63499999999999,0.031677419354838705
2019-06-02 _ 23:00,61.762857142857136,929.464705882353,71.46,84.14500000000001,0.02962903225806451
2019-06-03 _ 00:00,60.10285714285714,929.4823529411766,71.428,87.53166666666667,0.029249999999999998
2019-06-03 _ 01:00,58.72571428571429,929.4882352941178,71.252,90.30833333333332,0.02633898305084745
2019-06-03 _ 02:00,58.07142857142857,929.6823529411766,72.512,90.88000000000002,0.02456666666666667
2019-06-03 _ 03:00,57.46857142857143,929.6941176470589,73.516,93.79,0.022280701754385974
2019-06-03 _ 04:00,56.91428571428571,929.9823529411764,73.35600000000001,76.23333333333336,0.02101694915254238
2019-06-03 _ 05:00,57.25714285714286,930.4176470588236,72.048,82.64333333333333,0.020049180327868853
2019-06-03 _ 06:00,59.60857142857143,930.8411764705884,67.524,86.84833333333336,0.021984126984126988
2019-06-03 _ 07:00,63.10571428571428,931.1647058823531,59.54,82.1,0.02819354838709677
2019-06-03 _ 08:00,66.52,931.1823529411768,52.54,85.09166666666665,0.03463333333333333
2019-06-03 _ 09:00,69.5,931.2882352941178,48.232,84.45833333333333,0.03944827586206897
2019-06-03 _ 10:00,71.89714285714285,931.2882352941176,44.74799999999999,83.81379310344828,0.042666666666666644
2019-06-03 _ 11:00,74.12352941176471,931.1235294117648,43.06666666666666,97.09310344827587,0.04543333333333332
2019-06-03 _ 12:00,75.78823529411765,930.864705882353,41.17916666666667,98.47321428571426,0.04732258064516128
2019-06-03 _ 13:00,77.0,930.5823529411765,39.63333333333333,106.73275862068962,0.04882258064516128
2019-06-03 _ 14:00,77.09428571428572,930.3176470588236,38.132,103.305,0.049359374999999976
2019-06-03 _ 15:00,76.67142857142858,930.2235294117645,39.608000000000004,109.43666666666667,0.049671875000000004
2019-06-03 _ 16:00,75.92571428571428,930.0294117647059,40.548,106.92499999999998,0.04978124999999999
2019-06-03 _ 17:00,74.8457142857143,930.0352941176471,41.583999999999996,101.59333333333335,0.04879687500000001
2019-06-03 _ 18:00,73.08857142857143,930.0235294117649,44.8,87.17166666666664,0.045765625000000004
2019-06-03 _ 19:00,69.97142857142858,930.1647058823531,50.724,93.44833333333334,0.04160317460317461
2019-06-03 _ 20:00,67.13714285714286,930.6764705882354,54.004,87.21,0.036656249999999994
2019-06-03 _ 21:00,64.83428571428571,931.0764705882355,58.79600000000001,86.09833333333334,0.03378124999999999
2019-06-03 _ 22:00,63.354285714285716,931.1411764705884,61.251999999999995,87.575,0.03073015873015873
2019-06-03 _ 23:00,61.44285714285714,931.2235294117648,64.732,86.78833333333333,0.029
2019-06-04 _ 00:00,60.13428571428571,931.1764705882355,66.336,92.98000000000003,0.029705882352941183
2019-06-04 _ 01:00,59.13428571428571,931.2529411764706,68.16,84.29666666666667,0.024965517241379312
2019-06-04 _ 02:00,58.02857142857143,931.2176470588236,70.772,97.07,0.023467741935483875
2019-06-04 _ 03:00,57.56857142857143,931.4,71.796,93.85166666666667,0.021416666666666674
2019-06-04 _ 04:00,57.285714285714285,931.5882352941177,72.09200000000001,96.50666666666667,0.02064516129032258
2019-06-04 _ 05:00,58.72285714285715,932.1764705882352,69.084,87.59500000000001,0.01983870967741936
2019-06-04 _ 06:00,61.385714285714286,932.3764705882354,63.836000000000006,89.89333333333333,0.02196875
2019-06-04 _ 07:00,65.10857142857144,932.5588235294118,57.396,88.29166666666666,0.027952380952380954
2019-06-04 _ 08:00,68.77428571428572,932.5882352941177,51.536,90.34310344827584,0.035174603174603164
2019-06-04 _ 09:00,71.34,932.6529411764707,44.928000000000004,93.45689655172416,0.04015625000000001
2019-06-04 _ 10:00,73.84857142857142,932.6882352941177,40.968,98.751724137931,0.04489062499999999
2019-06-04 _ 11:00,75.75999999999999,932.3823529411765,39.148,98.945,0.047861538461538455
2019-06-04 _ 12:00,77.08,932.2235294117648,38.256,112.35166666666667,0.049984375
2019-06-04 _ 13:00,77.88571428571429,931.8000000000001,37.483999999999995,104.33166666666666,0.05095238095238095
2019-06-04 _ 14:00,78.35714285714286,931.3411764705882,38.111999999999995,101.1583333333333,0.051920634920634916
2019-06-04 _ 15:00,78.46857142857144,930.935294117647,38.188,100.78833333333331,0.0528888888888889
2019-06-04 _ 16:00,78.5,930.7294117647059,38.416,97.55333333333333,0.05248437499999999
2019-06-04 _ 17:00,77.80571428571427,930.4000000000002,39.648,91.81666666666666,0.05121875
2019-06-04 _ 18:00,76.16285714285713,930.2823529411766,42.54,92.42333333333333,0.049158730158730166
2019-06-04 _ 19:00,72.98571428571428,930.594117647059,46.876000000000005,87.91499999999999,0.04454687499999999
2019-06-04 _ 20:00,69.88000000000001,930.7823529411766,52.36,82.11666666666665,0.040292307692307676
2019-06-04 _ 21:00,67.80857142857144,931.1176470588236,58.732,93.22500000000001,0.036692307692307684
2019-06-04 _ 22:00,65.9,931.1941176470589,61.104,87.45666666666666,0.034015873015873006
2019-06-04 _ 23:00,64.74285714285715,930.9764705882353,64.156,94.92999999999998,0.03273846153846153
2019-06-05 _ 00:00,63.96,930.8941176470589,65.852,93.73000000000003,0.03216666666666666
2019-06-05 _ 01:00,63.419999999999995,930.7117647058825,67.368,90.53166666666667,0.030819672131147537
2019-06-05 _ 02:00,62.64,930.5647058823531,69.436,96.19666666666666,0.030079365079365074
2019-06-05 _ 03:00,61.59714285714286,930.5352941176471,72.036,101.30833333333334,0.028169491525423727
2019-06-05 _ 04:00,61.082857142857144,930.6470588235295,73.2,107.43333333333332,0.02559322033898305
2019-06-05 _ 05:00,61.79714285714286,930.7705882352942,72.9,92.50166666666668,0.02353968253968254
2019-06-05 _ 06:00,64.66857142857143,930.8470588235294,68.116,86.65499999999999,0.024061538461538468
2019-06-05 _ 07:00,67.89714285714285,930.9529411764705,62.648,80.33833333333331,0.028079365079365076
2019-06-05 _ 08:00,70.55428571428571,930.6823529411768,58.62,81.62833333333336,0.0326984126984127
2019-06-05 _ 09:00,72.98285714285714,930.5647058823531,52.552,86.83333333333331,0.0371967213114754
2019-06-05 _ 10:00,75.16857142857143,930.294117647059,48.864,96.90689655172413,0.04039682539682539
2019-06-05 _ 11:00,76.44285714285714,929.8764705882353,47.736000000000004,100.96666666666667,0.043444444444444445
2019-06-05 _ 12:00,77.70571428571428,929.6882352941177,47.284,96.56166666666665,0.04498412698412699
2019-06-05 _ 13:00,78.48285714285713,929.2882352941178,48.403999999999996,100.88333333333331,0.04512903225806452
2019-06-05 _ 14:00,78.77428571428571,928.9470588235295,50.61600000000001,108.46499999999999,0.045338461538461536
2019-06-05 _ 15:00,79.04857142857142,928.4117647058824,52.508,107.32166666666669,0.04529230769230769
2019-06-05 _ 16:00,78.42,927.964705882353,54.312,106.88333333333331,0.044769230769230756
2019-06-05 _ 17:00,77.4457142857143,927.6352941176473,54.736000000000004,108.38000000000001,0.04366153846153845
2019-06-05 _ 18:00,75.01142857142857,927.7529411764708,56.556000000000004,103.37166666666667,0.04100000000000001
2019-06-05 _ 19:00,71.86000000000001,928.0411764705884,60.58,100.42333333333333,0.037
2019-06-05 _ 20:00,69.4457142857143,928.3823529411766,64.212,112.23666666666666,0.034169230769230764
2019-06-05 _ 21:00,66.97142857142858,928.7647058823532,69.68,102.28999999999999,0.031984615384615375
2019-06-05 _ 22:00,65.36857142857141,928.7823529411766,72.9,103.51833333333335,0.030984374999999995
2019-06-05 _ 23:00,64.44,928.7117647058825,73.584,106.41333333333333,0.03057812499999999
2019-06-06 _ 00:00,63.44571428571428,928.4058823529413,75.312,109.20333333333335,0.029388888888888885
2019-06-06 _ 01:00,62.651428571428575,928.2588235294118,75.904,102.9566666666667,0.028316666666666657
